,Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Decade,NA_Cumulative_Sales,Cumulative_NA_Sales,Cumulative_JP_Sales
28933,12461.0,The Great Escape,XB,2003.0,Action,SCi,0.05,0.01,0.0,0.0,0.06,00s,,314.70000000000005,1.5500000000000005
28940,12606.0,Worms 3D,XB,2003.0,Strategy,Sega,0.04,0.01,0.0,0.0,0.06,00s,,314.74000000000007,1.5500000000000005
28944,12808.0,Whiplash,XB,2003.0,Racing,Eidos Interactive,0.04,0.01,0.0,0.0,0.06,00s,,314.7800000000001,1.5500000000000005
28945,12834.0,Speed Kings,XB,2003.0,Racing,Acclaim Entertainment,0.04,0.01,0.0,0.0,0.05,00s,,314.8200000000001,1.5500000000000005
28946,12839.0,Gladiator: Sword of Vengeance,XB,2003.0,Action,Acclaim Entertainment,0.04,0.01,0.0,0.0,0.05,00s,,314.8600000000001,1.5500000000000005
28949,12875.0,BlowOut,XB,2003.0,Shooter,Zoo Digital Publishing,0.04,0.01,0.0,0.0,0.05,00s,,314.90000000000015,1.5500000000000005
28953,12913.0,NFL Blitz Pro,XB,2003.0,Sports,Midway Games,0.04,0.01,0.0,0.0,0.05,00s,,314.94000000000017,1.5500000000000005
28954,12925.0,Wakeboarding Unleashed Featuring Shaun Murray,XB,2003.0,Sports,Activision,0.04,0.01,0.0,0.0,0.05,00s,,314.9800000000002,1.5500000000000005
28955,12986.0,Otogi 2: Immortal Warriors,XB,2003.0,Action,Sega,0.04,0.01,0.0,0.0,0.05,00s,,315.0200000000002,1.5500000000000005
28957,12994.0,IndyCar Series,XB,2003.0,Racing,Codemasters,0.04,0.01,0.0,0.0,0.05,00s,,315.06000000000023,1.5500000000000005
28964,13122.0,Arx Fatalis,XB,2003.0,Role-Playing,Mindscape,0.04,0.01,0.0,0.0,0.05,00s,,315.10000000000025,1.5500000000000005
28969,13187.0,Alter Echo,XB,2003.0,Shooter,THQ,0.04,0.01,0.0,0.0,0.05,00s,,315.14000000000027,1.5500000000000005
28977,13425.0,Yager,XB,2003.0,Shooter,THQ,0.03,0.01,0.0,0.0,0.05,00s,,315.17000000000024,1.5500000000000005
28978,13433.0,Futurama,XB,2003.0,Platform,SCi,0.03,0.01,0.0,0.0,0.05,00s,,315.2000000000002,1.5500000000000005
28983,13543.0,Dai Senryaku VII: Modern Military Tactics,XB,2003.0,Strategy,Kool Kizz,0.03,0.01,0.0,0.0,0.04,00s,,315.2300000000002,1.5500000000000005
28984,13580.0,SX Superstar,XB,2003.0,Racing,Acclaim Entertainment,0.03,0.01,0.0,0.0,0.04,00s,,315.26000000000016,1.5500000000000005
28985,13620.0,Bloody Roar Extreme,XB,2003.0,Fighting,Hudson Soft,0.03,0.01,0.0,0.0,0.04,00s,,315.29000000000013,1.5500000000000005
28996,13890.0,Pro Race Driver,XB,2003.0,Racing,Codemasters,0.03,0.01,0.0,0.0,0.04,00s,,315.3200000000001,1.5500000000000005
29000,14021.0,World Championship Pool 2004,XB,2003.0,Sports,Jaleco,0.03,0.01,0.0,0.0,0.04,00s,,315.3500000000001,1.5500000000000005
29002,14034.0,RLH: Run Like Hell,XB,2003.0,Shooter,Avalon Interactive,0.03,0.01,0.0,0.0,0.04,00s,,315.38000000000005,1.5500000000000005
29004,14081.0,Black Stone: Magic & Steel,XB,2003.0,Role-Playing,THQ,0.03,0.01,0.0,0.0,0.04,00s,,315.41,1.5500000000000005
29014,14250.0,Project Gotham Racing 2 (JP weekly sales),XB,2003.0,Action,Microsoft Game Studios,0.0,0.0,0.03,0.0,0.03,00s,,315.41,1.5800000000000005
29023,14462.0,Freaky Flyers,XB,2003.0,Racing,Midway Games,0.02,0.01,0.0,0.0,0.03,00s,,315.43,1.5800000000000005
29025,14538.0,Robin Hood: Defender of the Crown,XB,2003.0,Strategy,Capcom,0.02,0.01,0.0,0.0,0.03,00s,,315.45,1.5800000000000005
29027,14593.0,Wallace & Gromit in Project Zoo,XB,2003.0,Platform,BAM! Entertainment,0.02,0.01,0.0,0.0,0.03,00s,,315.46999999999997,1.5800000000000005
29030,14644.0,Motor Trend presents Lotus Challenge,XB,2003.0,Racing,Xicat Interactive,0.02,0.01,0.0,0.0,0.03,00s,,315.48999999999995,1.5800000000000005
29032,14719.0,Pro Cast Sports Fishing,XB,2003.0,Sports,Capcom,0.02,0.01,0.0,0.0,0.03,00s,,315.50999999999993,1.5800000000000005
29039,14765.0,Mojo!,XB,2003.0,Puzzle,DreamCatcher Interactive,0.02,0.01,0.0,0.0,0.03,00s,,315.5299999999999,1.5800000000000005
29045,14941.0,Stake: Fortune Fighters,XB,2003.0,Fighting,Metro 3D,0.02,0.01,0.0,0.0,0.02,00s,,315.5499999999999,1.5800000000000005
29048,15138.0,Freestyle Metal X,XB,2003.0,Racing,Midway Games,0.02,0.0,0.0,0.0,0.02,00s,,315.5699999999999,1.5800000000000005
29052,15245.0,Group S Challenge,XB,2003.0,Racing,Capcom,0.02,0.0,0.0,0.0,0.02,00s,,315.58999999999986,1.5800000000000005
29053,15261.0,Dakar 2: The World's Ultimate Rally,XB,2003.0,Racing,Acclaim Entertainment,0.02,0.0,0.0,0.0,0.02,00s,,315.60999999999984,1.5800000000000005
29056,15390.0,XGRA: Extreme G Racing Association,XB,2003.0,Racing,Acclaim Entertainment,0.02,0.0,0.0,0.0,0.02,00s,,315.6299999999998,1.5800000000000005
29062,15549.0,Broken Sword: The Sleeping Dragon,XB,2003.0,Adventure,THQ,0.01,0.0,0.0,0.0,0.02,00s,,315.6399999999998,1.5800000000000005
29063,15640.0,RoboCop,XB,2003.0,Shooter,Titus,0.01,0.0,0.0,0.0,0.02,00s,,315.6499999999998,1.5800000000000005
29065,15670.0,Pulse Racer,XB,2003.0,Racing,Jaleco,0.01,0.0,0.0,0.0,0.02,00s,,315.6599999999998,1.5800000000000005
29070,15758.0,Battle Engine Aquila,XB,2003.0,Shooter,Atari,0.01,0.0,0.0,0.0,0.02,00s,,315.6699999999998,1.5800000000000005
29071,15797.0,Judge Dredd: Dredd Vs Death,XB,2003.0,Shooter,Vivendi Games,0.01,0.0,0.0,0.0,0.02,00s,,315.6799999999998,1.5800000000000005
29072,15873.0,V-Rally 3,XB,2003.0,Racing,Atari,0.01,0.0,0.0,0.0,0.02,00s,,315.68999999999977,1.5800000000000005
29078,16094.0,Grooverider: Slot Car Thunder,XB,2003.0,Racing,Encore,0.01,0.0,0.0,0.0,0.01,00s,,315.69999999999976,1.5800000000000005
29079,16144.0,Furious Karting,XB,2003.0,Racing,Atari,0.01,0.0,0.0,0.0,0.01,00s,,315.70999999999975,1.5800000000000005
29086,16349.0,Dinotopia: The Sunstone Odyssey,XB,2003.0,Action,TDK Mediactive,0.01,0.0,0.0,0.0,0.01,00s,,315.71999999999974,1.5800000000000005
29087,16375.0,"Crouching Tiger, Hidden Dragon",XB,2003.0,Action,Ubisoft,0.01,0.0,0.0,0.0,0.01,00s,,315.72999999999973,1.5800000000000005
29098,80.0,Halo 2,XB,2004.0,Shooter,Microsoft Game Studios,6.82,1.53,0.05,0.08,8.49,00s,,322.5499999999997,1.6300000000000006
29112,569.0,Fable,XB,2004.0,Role-Playing,Microsoft Game Studios,1.99,0.58,0.0,0.09,2.66,00s,,324.53999999999974,1.6300000000000006
29121,698.0,Need for Speed Underground 2,XB,2004.0,Racing,Electronic Arts,1.38,0.8,0.0,0.1,2.28,00s,,325.91999999999973,1.6300000000000006
29139,1007.0,Star Wars: Battlefront,XB,2004.0,Shooter,Activision,1.24,0.45,0.0,0.07,1.75,00s,,327.15999999999974,1.6300000000000006
29141,1040.0,Madden NFL 2005,XB,2004.0,Sports,Electronic Arts,1.61,0.03,0.0,0.08,1.72,00s,,328.76999999999975,1.6300000000000006
29148,1125.0,ESPN NFL 2K5,XB,2004.0,Sports,Sega,1.54,0.02,0.0,0.07,1.63,00s,,330.3099999999998,1.6300000000000006
29153,1286.0,Tom Clancy's Splinter Cell: Pandora Tomorrow,XB,2004.0,Action,Ubisoft,0.82,0.59,0.0,0.07,1.48,00s,,331.12999999999977,1.6300000000000006
29164,1421.0,Star Wars Knights of the Old Republic II: The Sith Lords,XB,2004.0,Role-Playing,Activision,0.99,0.33,0.0,0.05,1.37,00s,,332.1199999999998,1.6300000000000006
29165,1425.0,Tom Clancy's Ghost Recon 2,XB,2004.0,Shooter,Ubisoft,0.86,0.45,0.0,0.06,1.36,00s,,332.9799999999998,1.6300000000000006
29173,1514.0,Burnout 3: Takedown,XB,2004.0,Racing,Electronic Arts,0.84,0.43,0.0,0.04,1.31,00s,,333.81999999999977,1.6300000000000006
29178,1615.0,Ninja Gaiden,XB,2004.0,Action,Microsoft Game Studios,0.92,0.2,0.07,0.04,1.23,00s,,334.7399999999998,1.7000000000000006
29182,1655.0,Call of Duty: Finest Hour,XB,2004.0,Shooter,Activision,0.78,0.4,0.0,0.04,1.21,00s,,335.51999999999975,1.7000000000000006
29190,1809.0,Tom Clancy's Rainbow Six 3: Black Arrow,XB,2004.0,Shooter,Ubisoft,0.99,0.12,0.0,0.02,1.13,00s,,336.50999999999976,1.7000000000000006
29191,1832.0,Spider-Man 2,XB,2004.0,Action,Activision,0.82,0.26,0.0,0.04,1.12,00s,,337.32999999999976,1.7000000000000006
29198,2142.0,FIFA Soccer 2005,XB,2004.0,Sports,Electronic Arts,0.33,0.6,0.0,0.04,0.97,00s,,337.65999999999974,1.7000000000000006
29199,2174.0,ESPN NBA 2K5,XB,2004.0,Sports,Global Star,0.88,0.04,0.0,0.04,0.95,00s,,338.53999999999974,1.7000000000000006
29204,2292.0,Sonic Mega Collection Plus,XB,2004.0,Misc,Sega,0.61,0.26,0.0,0.04,0.91,00s,,339.14999999999975,1.7000000000000006
29206,2322.0,X-Men Legends,XB,2004.0,Role-Playing,Activision,0.62,0.24,0.0,0.04,0.9,00s,,339.76999999999975,1.7000000000000006
29207,2323.0,NBA Live 2005,XB,2004.0,Sports,Electronic Arts,0.81,0.05,0.0,0.04,0.9,00s,,340.57999999999976,1.7000000000000006
29212,2438.0,Tiger Woods PGA Tour 2005,XB,2004.0,Sports,Electronic Arts,0.64,0.18,0.0,0.03,0.85,00s,,341.21999999999974,1.7000000000000006
29221,2582.0,Prince of Persia: Warrior Within,XB,2004.0,Action,Ubisoft,0.48,0.28,0.0,0.04,0.8,00s,,341.69999999999976,1.7000000000000006
29223,2693.0,Driv3r,XB,2004.0,Racing,Atari,0.36,0.38,0.0,0.03,0.76,00s,,342.0599999999998,1.7000000000000006
29225,2715.0,Mortal Kombat: Deception,XB,2004.0,Fighting,Midway Games,0.61,0.12,0.0,0.03,0.76,00s,,342.6699999999998,1.7000000000000006
29228,2751.0,Tony Hawk's Underground 2,XB,2004.0,Sports,Activision,0.48,0.24,0.0,0.03,0.75,00s,,343.1499999999998,1.7000000000000006
29230,2815.0,Full Spectrum Warrior,XB,2004.0,Strategy,THQ,0.54,0.16,0.0,0.03,0.73,00s,,343.6899999999998,1.7000000000000006
29240,2983.0,NCAA Football 2005,XB,2004.0,Sports,Electronic Arts,0.63,0.02,0.0,0.03,0.68,00s,,344.3199999999998,1.7000000000000006
29241,3001.0,Fight Night 2004,XB,2004.0,Fighting,Electronic Arts,0.51,0.15,0.0,0.02,0.68,00s,,344.8299999999998,1.7000000000000006
29243,3019.0,Fight Night Round 2004,XB,2004.0,Fighting,Electronic Arts,0.46,0.18,0.0,0.03,0.67,00s,,345.2899999999998,1.7000000000000006
29244,3054.0,NFL Street,XB,2004.0,Sports,Electronic Arts,0.49,0.15,0.0,0.02,0.66,00s,,345.7799999999998,1.7000000000000006
29254,3152.0,James Bond 007: Everything or Nothing,XB,2004.0,Shooter,Electronic Arts,0.43,0.19,0.0,0.02,0.64,00s,,346.2099999999998,1.7000000000000006
29269,3408.0,MVP Baseball 2004,XB,2004.0,Sports,Electronic Arts,0.44,0.13,0.0,0.02,0.59,00s,,346.6499999999998,1.7000000000000006
29283,3670.0,Shrek 2,XB,2004.0,Platform,Activision,0.4,0.13,0.0,0.02,0.55,00s,,347.0499999999998,1.7000000000000006
29284,3687.0,Red Dead Revolver,XB,2004.0,Shooter,Take-Two Interactive,0.4,0.12,0.0,0.02,0.55,00s,,347.44999999999976,1.7000000000000006
29285,3694.0,The SpongeBob SquarePants Movie,XB,2004.0,Platform,THQ,0.4,0.12,0.0,0.02,0.54,00s,,347.84999999999974,1.7000000000000006
29288,3740.0,Greg Hastings' Tournament Paintball,XB,2004.0,Shooter,Activision,0.46,0.06,0.0,0.02,0.54,00s,,348.3099999999997,1.7000000000000006
29294,3772.0,2 in 1 Combo Pack: Sonic Heroes / Super Monkey Ball Deluxe,XB,2004.0,Misc,Sega,0.4,0.11,0.0,0.02,0.53,00s,,348.7099999999997,1.7000000000000006
29295,3778.0,Blitz: The League,XB,2004.0,Sports,Midway Games,0.4,0.11,0.0,0.02,0.53,00s,,349.1099999999997,1.7000000000000006
29300,3931.0,World Championship Poker,XB,2004.0,Misc,Crave Entertainment,0.37,0.11,0.0,0.02,0.51,00s,,349.4799999999997,1.7000000000000006
29302,3940.0,NBA Ballers,XB,2004.0,Sports,Midway Games,0.37,0.11,0.0,0.02,0.51,00s,,349.8499999999997,1.7000000000000006
29307,3988.0,Dead or Alive Ultimate,XB,2004.0,Fighting,Tecmo Koei,0.3,0.1,0.08,0.02,0.5,00s,,350.1499999999997,1.7800000000000007
29312,4036.0,GoldenEye: Rogue Agent,XB,2004.0,Shooter,Electronic Arts,0.34,0.13,0.0,0.02,0.49,00s,,350.48999999999967,1.7800000000000007
29315,4096.0,NFL Street 2,XB,2004.0,Sports,Electronic Arts,0.36,0.11,0.0,0.02,0.48,00s,,350.8499999999997,1.7800000000000007
29320,4323.0,NASCAR 2005: Chase for the Cup,XB,2004.0,Racing,Electronic Arts,0.34,0.1,0.0,0.02,0.45,00s,,351.18999999999966,1.7800000000000007
29333,4464.0,MX Unleashed,XB,2004.0,Racing,THQ,0.34,0.08,0.0,0.02,0.44,00s,,351.52999999999963,1.7800000000000007
29342,4603.0,ESPN NHL 2K5,XB,2004.0,Sports,Global Star,0.32,0.09,0.0,0.02,0.42,00s,,351.8499999999996,1.7800000000000007
29348,4633.0,Dance Dance Revolution Ultramix 2,XB,2004.0,Simulation,Konami Digital Entertainment,0.32,0.09,0.0,0.02,0.42,00s,,352.1699999999996,1.7800000000000007
29351,4664.0,Lord of the Rings: The Third Age,XB,2004.0,Role-Playing,Electronic Arts,0.31,0.09,0.0,0.01,0.42,00s,,352.4799999999996,1.7800000000000007
29363,4990.0,ESPN College Hoops 2K5,XB,2004.0,Sports,Sega,0.29,0.08,0.0,0.01,0.38,00s,,352.76999999999964,1.7800000000000007
29371,5216.0,MechAssault 2: Lone Wolf,XB,2004.0,Simulation,Microsoft Game Studios,0.27,0.08,0.0,0.01,0.36,00s,,353.0399999999996,1.7800000000000007
29380,5381.0,Hitman: Contracts,XB,2004.0,Shooter,Eidos Interactive,0.26,0.07,0.0,0.01,0.34,00s,,353.2999999999996,1.7800000000000007
29381,5390.0,The Urbz: Sims in the City,XB,2004.0,Simulation,Electronic Arts,0.22,0.11,0.0,0.01,0.34,00s,,353.51999999999964,1.7800000000000007
29390,5680.0,Kingdom Under Fire: The Crusaders,XB,2004.0,Strategy,Deep Silver,0.24,0.07,0.0,0.01,0.32,00s,,353.75999999999965,1.7800000000000007
29392,5734.0,Yu-Gi-Oh! The Dawn of Destiny,XB,2004.0,Strategy,Konami Digital Entertainment,0.23,0.07,0.0,0.01,0.31,00s,,353.98999999999967,1.7800000000000007
29393,5785.0,Midway Arcade Treasures 2,XB,2004.0,Misc,Midway Games,0.24,0.05,0.0,0.01,0.31,00s,,354.2299999999997,1.7800000000000007
29409,6195.0,NCAA March Madness 2005,XB,2004.0,Sports,Electronic Arts,0.21,0.06,0.0,0.01,0.28,00s,,354.43999999999966,1.7800000000000007
29416,6323.0,RalliSport Challenge 2,XB,2004.0,Racing,Microsoft Game Studios,0.18,0.08,0.0,0.01,0.27,00s,,354.61999999999966,1.7800000000000007
29431,6607.0,Baldur's Gate: Dark Alliance II,XB,2004.0,Role-Playing,Acclaim Entertainment,0.19,0.06,0.0,0.01,0.26,00s,,354.80999999999966,1.7800000000000007
29434,6664.0,Men of Valor,XB,2004.0,Shooter,Vivendi Games,0.19,0.05,0.0,0.01,0.25,00s,,354.99999999999966,1.7800000000000007
29436,6679.0,Atari Anthology,XB,2004.0,Misc,Atari,0.19,0.05,0.0,0.01,0.25,00s,,355.18999999999966,1.7800000000000007
29440,6804.0,SRS: Street Racing Syndicate,XB,2004.0,Racing,Namco Bandai Games,0.18,0.05,0.0,0.01,0.24,00s,,355.36999999999966,1.7800000000000007
29449,7053.0,Mafia,XB,2004.0,Action,Take-Two Interactive,0.17,0.05,0.0,0.01,0.23,00s,,355.5399999999997,1.7800000000000007
29451,7107.0,Bicycle Casino 2005,XB,2004.0,Misc,Zoo Digital Publishing,0.17,0.05,0.0,0.01,0.23,00s,,355.7099999999997,1.7800000000000007
29454,7159.0,Conflict: Vietnam,XB,2004.0,Shooter,SCi,0.17,0.05,0.0,0.01,0.22,00s,,355.8799999999997,1.7800000000000007
29463,7221.0,The Suffering,XB,2004.0,Action,Midway Games,0.16,0.05,0.0,0.01,0.22,00s,,356.03999999999974,1.7800000000000007
29465,7245.0,Shellshock: Nam '67,XB,2004.0,Shooter,Eidos Interactive,0.16,0.05,0.0,0.01,0.22,00s,,356.19999999999976,1.7800000000000007
29471,7365.0,Tenchu: Return From Darkness,XB,2004.0,Action,Activision,0.16,0.05,0.0,0.01,0.21,00s,,356.3599999999998,1.7800000000000007
29475,7433.0,Unreal II: The Awakening,XB,2004.0,Shooter,Atari,0.17,0.04,0.0,0.01,0.21,00s,,356.5299999999998,1.7800000000000007
29477,7482.0,Outlaw Golf 2,XB,2004.0,Sports,Global Star,0.15,0.04,0.0,0.01,0.21,00s,,356.6799999999998,1.7800000000000007
29486,7661.0,Shark Tale,XB,2004.0,Action,Activision,0.15,0.04,0.0,0.01,0.2,00s,,356.82999999999976,1.7800000000000007
29493,7774.0,Manhunt,XB,2004.0,Action,Take-Two Interactive,0.14,0.04,0.0,0.01,0.19,00s,,356.96999999999974,1.7800000000000007
29497,7856.0,Sudeki,XB,2004.0,Role-Playing,Microsoft Game Studios,0.14,0.04,0.0,0.01,0.19,00s,,357.10999999999973,1.7800000000000007
29500,7914.0,Harry Potter and the Prisoner of Azkaban,XB,2004.0,Action,Electronic Arts,0.14,0.04,0.0,0.01,0.19,00s,,357.2499999999997,1.7800000000000007
29507,8090.0,Bad Boys: Miami Takedown,XB,2004.0,Shooter,Empire Interactive,0.14,0.04,0.0,0.01,0.18,00s,,357.3899999999997,1.7800000000000007
29509,8098.0,Cabela's Big Game Hunter 2005 Adventures,XB,2004.0,Sports,Activision,0.13,0.04,0.0,0.01,0.18,00s,,357.5199999999997,1.7800000000000007
29510,8137.0,Silent Hill 4: The Room,XB,2004.0,Action,Konami Digital Entertainment,0.14,0.04,0.0,0.01,0.18,00s,,357.6599999999997,1.7800000000000007
29516,8286.0,Psi-Ops: The Mindgate Conspiracy,XB,2004.0,Shooter,Midway Games,0.13,0.04,0.0,0.01,0.17,00s,,357.7899999999997,1.7800000000000007
29517,8325.0,Thief: Deadly Shadows,XB,2004.0,Action,Eidos Interactive,0.13,0.04,0.0,0.01,0.17,00s,,357.9199999999997,1.7800000000000007
29530,8438.0,Leisure Suit Larry: Magna Cum Laude,XB,2004.0,Adventure,Vivendi Games,0.12,0.04,0.0,0.01,0.17,00s,,358.0399999999997,1.7800000000000007
29531,8455.0,FlatOut,XB,2004.0,Racing,Empire Interactive,0.12,0.04,0.0,0.01,0.17,00s,,358.1599999999997,1.7800000000000007
29534,8605.0,Rapala Pro Fishing,XB,2004.0,Sports,Zoo Digital Publishing,0.12,0.03,0.0,0.01,0.16,00s,,358.2799999999997,1.7800000000000007
29537,8690.0,NHL 2005,XB,2004.0,Sports,Electronic Arts,0.12,0.03,0.0,0.01,0.16,00s,,358.3999999999997,1.7800000000000007
29539,8743.0,Blinx 2: Masters of Time & Space,XB,2004.0,Platform,Microsoft Game Studios,0.12,0.03,0.0,0.01,0.15,00s,,358.5199999999997,1.7800000000000007
29540,8765.0,American Chopper,XB,2004.0,Racing,Zoo Digital Publishing,0.11,0.03,0.0,0.01,0.15,00s,,358.6299999999997,1.7800000000000007
29543,8830.0,Street Fighter Anniversary Collection,XB,2004.0,Fighting,Capcom,0.11,0.03,0.0,0.01,0.15,00s,,358.7399999999997,1.7800000000000007
29544,8833.0,Shadow Ops: Red Mercury,XB,2004.0,Shooter,Atari,0.11,0.03,0.0,0.01,0.15,00s,,358.84999999999974,1.7800000000000007
29546,8879.0,BloodRayne 2,XB,2004.0,Shooter,THQ,0.11,0.03,0.0,0.01,0.15,00s,,358.95999999999975,1.7800000000000007
29547,8891.0,Scooby-Doo! Mystery Mayhem,XB,2004.0,Action,THQ,0.11,0.03,0.0,0.01,0.15,00s,,359.06999999999977,1.7800000000000007
29551,8944.0,Crash: Twinsanity,XB,2004.0,Platform,Vivendi Games,0.11,0.03,0.0,0.01,0.15,00s,,359.1799999999998,1.7800000000000007
29554,8988.0,Guilty Gear X2 #Reload,XB,2004.0,Fighting,Zoo Digital Publishing,0.11,0.03,0.0,0.01,0.15,00s,,359.2899999999998,1.7800000000000007
29561,9093.0,OutRun 2,XB,2004.0,Racing,Sega,0.11,0.03,0.0,0.01,0.14,00s,,359.3999999999998,1.7800000000000007
29564,9136.0,Spyro: A Hero's Tail,XB,2004.0,Platform,Vivendi Games,0.11,0.03,0.0,0.01,0.14,00s,,359.5099999999998,1.7800000000000007
29566,9177.0,Godzilla: Save the Earth,XB,2004.0,Fighting,Atari,0.1,0.03,0.0,0.0,0.14,00s,,359.60999999999984,1.7800000000000007
29571,9322.0,ESPN MLB Baseball,XB,2004.0,Sports,Sega,0.1,0.03,0.0,0.0,0.14,00s,,359.70999999999987,1.7800000000000007
29574,9369.0,Tak 2: The Staff of Dreams,XB,2004.0,Platform,THQ,0.1,0.03,0.0,0.0,0.13,00s,,359.8099999999999,1.7800000000000007
29575,9401.0,Chessmaster,XB,2004.0,Misc,Ubisoft,0.1,0.03,0.0,0.0,0.13,00s,,359.9099999999999,1.7800000000000007
29582,9552.0,Teenage Mutant Ninja Turtles 2: Battle Nexus,XB,2004.0,Action,Konami Digital Entertainment,0.1,0.03,0.0,0.0,0.13,00s,,360.00999999999993,1.7800000000000007
29584,9585.0,High Rollers Casino,XB,2004.0,Misc,Mud Duck Productions,0.1,0.03,0.0,0.0,0.13,00s,,360.10999999999996,1.7800000000000007
29585,9595.0,TOCA Race Driver 2: Ultimate Racing Simulator,XB,2004.0,Racing,Codemasters,0.09,0.03,0.0,0.0,0.13,00s,,360.19999999999993,1.7800000000000007
29589,9730.0,Lemony Snicket's A Series of Unfortunate Events,XB,2004.0,Platform,Activision,0.09,0.03,0.0,0.0,0.12,00s,,360.2899999999999,1.7800000000000007
29591,9796.0,Breakdown,XB,2004.0,Adventure,Electronic Arts,0.09,0.03,0.0,0.0,0.12,00s,,360.3799999999999,1.7800000000000007
29592,9809.0,Showdown: Legends of Wrestling,XB,2004.0,Fighting,Acclaim Entertainment,0.09,0.03,0.0,0.0,0.12,00s,,360.46999999999986,1.7800000000000007
29594,9916.0,Backyard Wrestling 2: There Goes the Neighborhood,XB,2004.0,Fighting,Eidos Interactive,0.09,0.03,0.0,0.0,0.12,00s,,360.55999999999983,1.7800000000000007
29595,9943.0,CSI: Crime Scene Investigation,XB,2004.0,Adventure,Ubisoft,0.09,0.03,0.0,0.0,0.12,00s,,360.6499999999998,1.7800000000000007
29596,10004.0,Cabela's Deer Hunt 2005 Season,XB,2004.0,Sports,Activision,0.09,0.02,0.0,0.0,0.11,00s,,360.7399999999998,1.7800000000000007
29597,10010.0,Dead Man's Hand,XB,2004.0,Shooter,Atari,0.09,0.02,0.0,0.0,0.11,00s,,360.82999999999976,1.7800000000000007
29599,10035.0,Army Men: Sarge's War,XB,2004.0,Shooter,Global Star,0.09,0.02,0.0,0.0,0.11,00s,,360.91999999999973,1.7800000000000007
29601,10052.0,Phantom Dust,XB,2004.0,Action,Microsoft Game Studios,0.08,0.02,0.0,0.0,0.11,00s,,360.9999999999997,1.7800000000000007
29608,10284.0,Ty the Tasmanian Tiger 2: Bush Rescue,XB,2004.0,Platform,Electronic Arts,0.08,0.02,0.0,0.0,0.11,00s,,361.0799999999997,1.7800000000000007
29612,10379.0,Fight Club,XB,2004.0,Fighting,Vivendi Games,0.08,0.02,0.0,0.0,0.11,00s,,361.1599999999997,1.7800000000000007
29614,10447.0,Metal Slug 3,XB,2004.0,Shooter,Ignition Entertainment,0.08,0.02,0.0,0.0,0.1,00s,,361.23999999999967,1.7800000000000007
29620,10525.0,Colin McRae Rally 04,XB,2004.0,Racing,Codemasters,0.08,0.02,0.0,0.0,0.1,00s,,361.31999999999965,1.7800000000000007
29621,10534.0,Hot Wheels: Stunt Track Challenge,XB,2004.0,Racing,THQ,0.08,0.02,0.0,0.0,0.1,00s,,361.39999999999964,1.7800000000000007
29624,10618.0,SNK vs. Capcom: SVC Chaos,XB,2004.0,Fighting,Ignition Entertainment,0.08,0.02,0.0,0.0,0.1,00s,,361.4799999999996,1.7800000000000007
29625,10624.0,The Bard's Tale,XB,2004.0,Role-Playing,Ubisoft,0.08,0.02,0.0,0.0,0.1,00s,,361.5599999999996,1.7800000000000007
29627,10659.0,Silent Scope Complete,XB,2004.0,Shooter,Konami Digital Entertainment,0.07,0.02,0.0,0.0,0.1,00s,,361.6299999999996,1.7800000000000007
29628,10665.0,Tom Clancy's Classic Trilogy,XB,2004.0,Shooter,Ubisoft,0.07,0.02,0.0,0.0,0.1,00s,,361.6999999999996,1.7800000000000007
29629,10716.0,Rocky: Legends,XB,2004.0,Action,Ubisoft,0.07,0.02,0.0,0.0,0.1,00s,,361.7699999999996,1.7800000000000007
29632,10737.0,MTX Mototrax,XB,2004.0,Racing,Activision,0.07,0.02,0.0,0.0,0.1,00s,,361.8399999999996,1.7800000000000007
29636,10847.0,Crash 'N' Burn,XB,2004.0,Racing,Eidos Interactive,0.07,0.02,0.0,0.0,0.09,00s,,361.90999999999957,1.7800000000000007
29643,10928.0,Trivial Pursuit unhinged,XB,2004.0,Misc,Atari,0.07,0.02,0.0,0.0,0.09,00s,,361.97999999999956,1.7800000000000007
29644,10947.0,Yourself Fitness,XB,2004.0,Sports,responDESIGN,0.07,0.02,0.0,0.0,0.09,00s,,362.04999999999956,1.7800000000000007
29645,11123.0,World Soccer Winning Eleven 8 International,XB,2004.0,Sports,Konami Digital Entertainment,0.07,0.02,0.0,0.0,0.09,00s,,362.11999999999955,1.7800000000000007
29646,11124.0,Test Drive: Eve of Destruction,XB,2004.0,Racing,Atari,0.07,0.02,0.0,0.0,0.09,00s,,362.18999999999954,1.7800000000000007
29647,11161.0,Ford Racing 3,XB,2004.0,Racing,Take-Two Interactive,0.07,0.02,0.0,0.0,0.09,00s,,362.25999999999954,1.7800000000000007
29648,11162.0,MLB SlugFest Loaded,XB,2004.0,Sports,Midway Games,0.07,0.02,0.0,0.0,0.09,00s,,362.32999999999953,1.7800000000000007
29649,11179.0,Karaoke Revolution,XB,2004.0,Misc,Konami Digital Entertainment,0.06,0.02,0.0,0.0,0.09,00s,,362.38999999999953,1.7800000000000007
29650,11196.0,Forgotten Realms: Demon Stone,XB,2004.0,Action,Atari,0.06,0.02,0.0,0.0,0.09,00s,,362.44999999999953,1.7800000000000007
29671,11563.0,Indycar Series 2005,XB,2004.0,Action,Codemasters,0.06,0.02,0.0,0.0,0.08,00s,,362.50999999999954,1.7800000000000007
